transaction_id,store_id,store_format,checkout_id,transaction_hour,day_of_week,is_weekend,avg_basket_per_store,nb_items,transaction_duration_sec,nb_cancellations,fraud_pattern,is_synthetic_fraud,sec_per_item,cancel_ratio,items_vs_store_avg,store_avg_duration,duration_vs_store_avg,checkout_tx_count,store_tx_count,store_format_encoded,rule_reasons,rule_score,anomaly_flag,anomaly_score_raw,ml_risk_score,final_risk_score,final_flag
TX_002924,STORE_07,hyper,CHK_006,10,5,1,15,19,177,0,normal,0,9.31578947368421,0.0,1.2666666666666666,144.76382488479263,1.2226811507699653,112,868,3,none,0,0,0.10167526761978296,23.33,16.33,0
TX_001273,STORE_03,mall,CHK_012,8,0,0,9,10,96,1,normal,0,9.6,0.1,1.1111111111111112,97.91537544696067,0.9804384608830081,119,839,1,none,0,0,0.10166395341705609,23.33,16.33,0
TX_004052,STORE_03,mall,CHK_041,19,1,0,9,5,77,0,normal,0,15.4,0.0,0.5555555555555556,97.91537544696067,0.7863933488332461,129,839,1,none,0,0,0.10176556102148748,23.31,16.32,0
TX_004035,STORE_02,city,CHK_015,10,0,0,7,4,61,1,normal,0,15.25,0.25,0.5714285714285714,79.8921679909194,0.7635291610428359,108,881,0,none,0,0,0.10172980670881299,23.32,16.32,0
TX_006281,STORE_08,hyper,CHK_047,19,4,0,16,12,118,1,normal,0,9.833333333333334,0.08333333333333333,0.75,153.7780269058296,0.7673397973317782,133,892,3,none,0,0,0.10179771306794627,23.3,16.31,0
TX_000421,STORE_04,mall,CHK_048,20,6,1,10,15,162,0,normal,0,10.8,0.0,1.5,105.14285714285714,1.5407608695652175,111,875,1,none,0,0,0.10179884459710675,23.3,16.31,0
TX_002225,STORE_07,hyper,CHK_042,21,0,0,15,10,95,0,normal,0,9.5,0.0,0.6666666666666666,144.76382488479263,0.6562412956109984,114,868,3,none,0,0,0.1017991034596441,23.3,16.31,0
TX_003459,STORE_07,hyper,CHK_046,11,0,0,15,12,111,1,normal,0,9.25,0.08333333333333333,0.8,144.76382488479263,0.7667661453981139,136,868,3,none,0,0,0.10180738547932333,23.29,16.3,0
TX_005682,STORE_01,city,CHK_016,9,0,0,6,6,89,0,normal,0,14.833333333333334,0.0,1.0,70.39753639417694,1.2642487870834327,109,893,0,none,0,0,0.10180499418410782,23.29,16.3,0
TX_002645,STORE_07,hyper,CHK_026,12,3,0,15,11,114,2,normal,0,10.363636363636363,0.18181818181818182,0.7333333333333333,144.76382488479263,0.787489554733198,129,868,3,none,0,0,0.10183755846462028,23.28,16.3,0
TX_004771,STORE_02,city,CHK_039,11,5,1,7,8,60,0,normal,0,7.5,0.0,1.1428571428571428,79.8921679909194,0.7510122895503304,130,881,0,none,0,0,0.10182965998540011,23.29,16.3,0
TX_003168,STORE_03,mall,CHK_011,21,1,0,9,7,55,0,normal,0,7.857142857142857,0.0,0.7777777777777778,97.91537544696067,0.56170953488089,117,839,1,none,0,0,0.1018047198769636,23.29,16.3,0
TX_000520,STORE_01,city,CHK_053,19,5,1,6,6,71,0,normal,0,11.833333333333334,0.0,1.0,70.39753639417694,1.0085580211564462,118,893,0,none,0,0,0.10190665581158659,23.27,16.29,0
TX_001333,STORE_07,hyper,CHK_021,8,5,1,15,17,167,0,normal,0,9.823529411764707,0.0,1.1333333333333333,144.76382488479263,1.153603119653018,118,868,3,none,0,0,0.10190501154321935,23.27,16.29,0
TX_003541,STORE_07,hyper,CHK_019,9,1,0,15,16,80,0,normal,0,5.0,0.0,1.0666666666666667,144.76382488479263,0.5526242489355776,103,868,3,none,0,0,0.10190318831793943,23.27,16.29,0
TX_003482,STORE_03,mall,CHK_013,21,2,0,9,5,58,0,normal,0,11.6,0.0,0.5555555555555556,97.91537544696067,0.592348236783484,122,839,1,none,0,0,0.10190998702674547,23.26,16.28,0
TX_005754,STORE_06,retail_park,CHK_047,11,6,1,13,18,156,0,normal,0,8.666666666666666,0.0,1.3846153846153846,129.70387243735763,1.2027397260273973,133,878,2,none,0,0,0.1019371976436812,23.26,16.28,0
TX_000743,STORE_07,hyper,CHK_014,16,4,0,15,15,225,0,normal,0,15.0,0.0,1.0,144.76382488479263,1.554255700131312,114,868,3,none,0,0,0.10196917121063487,23.25,16.27,0
TX_000234,STORE_02,city,CHK_050,17,1,0,7,3,45,1,normal,0,15.0,0.3333333333333333,0.42857142857142855,79.8921679909194,0.5632592171627477,110,881,0,none,0,0,0.10195044228958927,23.25,16.27,0
TX_003769,STORE_01,city,CHK_047,14,1,0,6,6,49,1,normal,0,8.166666666666666,0.16666666666666666,1.0,70.39753639417694,0.6960470850234629,133,893,0,none,0,0,0.10195982973500028,23.25,16.27,0
TX_001829,STORE_08,hyper,CHK_023,19,3,0,16,16,209,0,normal,0,13.0625,0.0,1.0,153.7780269058296,1.3591018444266239,105,892,3,none,0,0,0.10198695520715506,23.24,16.27,0
TX_001379,STORE_03,mall,CHK_043,16,0,0,9,4,53,0,normal,0,13.25,0.0,0.4444444444444444,97.91537544696067,0.541283733612494,114,839,1,none,0,0,0.10201435613462773,23.23,16.26,0
TX_003430,STORE_01,city,CHK_049,21,0,0,6,5,59,0,normal,0,11.8,0.0,0.8333333333333334,70.39753639417694,0.8380975105384554,101,893,0,none,0,0,0.10202209801906637,23.23,16.26,0
TX_003236,STORE_04,mall,CHK_046,16,5,1,10,14,135,1,normal,0,9.642857142857142,0.07142857142857142,1.4,105.14285714285714,1.283967391304348,136,875,1,none,0,0,0.10213913490916021,23.2,16.24,0
TX_003424,STORE_03,mall,CHK_051,8,2,0,9,12,123,1,normal,0,10.25,0.08333333333333333,1.3333333333333333,97.91537544696067,1.2561867780063543,121,839,1,none,0,0,0.10222127137476827,23.18,16.23,0
TX_003099,STORE_05,retail_park,CHK_051,19,5,1,12,17,190,1,normal,0,11.176470588235293,0.058823529411764705,1.4166666666666667,124.02059496567506,1.532003616436334,121,874,2,none,0,0,0.10222163664514694,23.18,16.23,0
TX_000914,STORE_08,hyper,CHK_029,17,0,0,16,11,89,1,normal,0,8.090909090909092,0.09090909090909091,0.6875,153.7780269058296,0.578756287818036,115,892,3,none,0,0,0.1022158787684802,23.18,16.23,0
TX_006262,STORE_08,hyper,CHK_037,15,1,0,16,11,116,0,normal,0,10.545454545454545,0.0,0.6875,153.7780269058296,0.7543340380549683,144,892,3,none,0,0,0.10223930825836564,23.17,16.22,0
TX_001665,STORE_08,hyper,CHK_007,8,1,0,16,14,183,0,normal,0,13.071428571428571,0.0,0.875,153.7780269058296,1.1900269738280966,115,892,3,none,0,0,0.10225963276140226,23.17,16.22,0
TX_005520,STORE_08,hyper,CHK_003,8,0,0,16,16,142,1,normal,0,8.875,0.0625,1.0,153.7780269058296,0.9234089086534957,120,892,3,none,0,0,0.10229511487161785,23.16,16.21,0
TX_000549,STORE_08,hyper,CHK_016,11,2,0,16,12,79,1,normal,0,6.583333333333333,0.08333333333333333,0.75,153.7780269058296,0.513727491433987,109,892,3,none,0,0,0.10227220678550897,23.16,16.21,0
TX_002462,STORE_01,city,CHK_022,14,4,0,6,6,73,1,normal,0,12.166666666666666,0.16666666666666666,1.0,70.39753639417694,1.0369681062594447,137,893,0,none,0,0,0.10231317832745757,23.15,16.2,0
TX_002539,STORE_01,city,CHK_021,13,0,0,6,4,44,1,normal,0,11.0,0.25,0.6666666666666666,70.39753639417694,0.6250218722659667,118,893,0,none,0,0,0.10234088359521254,23.14,16.2,0
TX_004994,STORE_04,mall,CHK_022,18,5,1,10,13,139,1,normal,0,10.692307692307692,0.07692307692307693,1.3,105.14285714285714,1.3220108695652175,137,875,1,none,0,0,0.102361522645316,23.14,16.2,0
TX_002342,STORE_03,mall,CHK_037,14,2,0,9,7,85,0,normal,0,12.142857142857142,0.0,0.7777777777777778,97.91537544696067,0.8680965539068302,144,839,1,none,0,0,0.10235280806087144,23.14,16.2,0
TX_002442,STORE_02,city,CHK_006,17,6,1,7,4,54,0,normal,0,13.5,0.0,0.5714285714285714,79.8921679909194,0.6759110605952974,112,881,0,none,0,0,0.1023627775952003,23.14,16.2,0
TX_005592,STORE_08,hyper,CHK_017,17,0,0,16,11,123,1,normal,0,11.181818181818182,0.09090909090909091,0.6875,153.7780269058296,0.7998541955238027,124,892,3,none,0,0,0.10238137165753242,23.13,16.19,0
TX_006970,STORE_02,city,CHK_022,18,0,0,7,5,59,1,normal,0,11.8,0.2,0.7142857142857143,79.8921679909194,0.7384954180578249,137,881,0,none,0,0,0.10237681607261184,23.13,16.19,0
TX_006129,STORE_01,city,CHK_016,12,5,1,6,8,64,0,normal,0,8.0,0.0,1.3333333333333333,70.39753639417694,0.9091227232959516,109,893,0,none,0,0,0.1024520708705089,23.11,16.18,0
TX_000401,STORE_08,hyper,CHK_035,10,2,0,16,17,94,0,normal,0,5.529411764705882,0.0,1.0625,153.7780269058296,0.6112706860100605,102,892,3,none,0,0,0.10241461798644541,23.12,16.18,0
TX_000134,STORE_04,mall,CHK_002,10,6,1,10,11,153,1,normal,0,13.909090909090908,0.09090909090909091,1.1,105.14285714285714,1.455163043478261,122,875,1,none,0,0,0.10246238025285409,23.11,16.18,0
TX_005091,STORE_03,mall,CHK_025,16,5,1,9,13,108,0,normal,0,8.307692307692308,0.0,1.4444444444444444,97.91537544696067,1.102993268493384,117,839,1,none,0,0,0.10244166157345957,23.11,16.18,0
TX_006654,STORE_02,city,CHK_019,12,6,1,7,10,103,0,normal,0,10.3,0.0,1.4285714285714286,79.8921679909194,1.2892377637280672,103,881,0,none,0,0,0.10244150004975328,23.11,16.18,0
TX_006245,STORE_02,city,CHK_037,10,0,0,7,6,66,0,normal,0,11.0,0.0,0.8571428571428571,79.8921679909194,0.8261135185053634,144,881,0,none,0,0,0.10247488466538146,23.1,16.17,0
TX_003890,STORE_03,mall,CHK_017,8,0,0,9,7,71,0,normal,0,10.142857142857142,0.0,0.7777777777777778,97.91537544696067,0.7251159450280581,124,839,1,none,0,0,0.10251199709344067,23.09,16.16,0
TX_006395,STORE_01,city,CHK_023,10,1,0,6,3,52,0,normal,0,17.333333333333332,0.0,0.5,70.39753639417694,0.7386622126779606,105,893,0,none,0,0,0.10251150099897588,23.09,16.16,0
TX_005066,STORE_04,mall,CHK_046,9,0,0,10,12,150,1,normal,0,12.5,0.08333333333333333,1.2,105.14285714285714,1.4266304347826086,136,875,1,none,0,0,0.10252247708881468,23.09,16.16,0
TX_004484,STORE_01,city,CHK_010,20,1,0,6,8,68,0,normal,0,8.5,0.0,1.3333333333333333,70.39753639417694,0.9659428935019485,98,893,0,none,0,0,0.1025930812035834,23.07,16.15,0
TX_001219,STORE_03,mall,CHK_009,14,3,0,9,4,58,0,normal,0,14.5,0.0,0.4444444444444444,97.91537544696067,0.592348236783484,127,839,1,none,0,0,0.10258967805222924,23.07,16.15,0
TX_000303,STORE_05,retail_park,CHK_041,17,6,1,12,10,147,1,normal,0,14.7,0.1,0.8333333333333334,124.02059496567506,1.1852870085060059,129,874,2,none,0,0,0.10258387258251878,23.07,16.15,0
TX_003685,STORE_08,hyper,CHK_026,10,0,0,16,14,129,1,normal,0,9.214285714285714,0.07142857142857142,0.875,153.7780269058296,0.838871473354232,129,892,3,none,0,0,0.10262941628397676,23.06,16.14,0
TX_006735,STORE_03,mall,CHK_052,9,1,0,9,7,61,0,normal,0,8.714285714285714,0.0,0.7777777777777778,97.91537544696067,0.6229869386860781,131,839,1,none,0,0,0.10264615531574195,23.06,16.14,0
TX_005082,STORE_03,mall,CHK_024,13,0,0,9,12,81,1,normal,0,6.75,0.08333333333333333,1.3333333333333333,97.91537544696067,0.8272449513700381,124,839,1,none,0,0,0.10263667360165746,23.06,16.14,0
TX_000165,STORE_02,city,CHK_057,19,5,1,7,5,73,0,normal,0,14.6,0.0,0.7142857142857143,79.8921679909194,0.913731618952902,107,881,0,none,0,0,0.10262289697035332,23.06,16.14,0
TX_006045,STORE_04,mall,CHK_040,14,6,1,10,16,178,0,normal,0,11.125,0.0,1.6,105.14285714285714,1.6929347826086958,122,875,1,none,0,0,0.10262684905830127,23.06,16.14,0
TX_005271,STORE_01,city,CHK_031,9,0,0,6,7,72,1,normal,0,10.285714285714286,0.14285714285714285,1.1666666666666667,70.39753639417694,1.0227630637079455,113,893,0,none,0,0,0.10270318672547668,23.04,16.13,0
TX_003780,STORE_03,mall,CHK_042,9,0,0,9,12,113,1,normal,0,9.416666666666666,0.08333333333333333,1.3333333333333333,97.91537544696067,1.154057771664374,114,839,1,none,0,0,0.10265903340158622,23.05,16.13,0
TX_002355,STORE_02,city,CHK_022,12,1,0,7,11,81,1,normal,0,7.363636363636363,0.09090909090909091,1.5714285714285714,79.8921679909194,1.013866590892946,137,881,0,none,0,0,0.10269366360984561,23.04,16.13,0
TX_006700,STORE_05,retail_park,CHK_032,14,5,1,12,17,212,0,normal,0,12.470588235294118,0.0,1.4166666666666667,124.02059496567506,1.7093935088658043,110,874,2,none,0,0,0.10266658698058811,23.05,16.13,0
TX_004765,STORE_01,city,CHK_044,11,4,0,6,4,50,1,normal,0,12.5,0.25,0.6666666666666666,70.39753639417694,0.7102521275749621,123,893,0,none,0,0,0.10268641089228658,23.04,16.13,0
TX_005247,STORE_04,mall,CHK_052,8,5,1,10,10,68,0,normal,0,6.8,0.0,1.0,105.14285714285714,0.6467391304347826,131,875,1,none,0,0,0.10274003508444807,23.03,16.12,0
TX_000384,STORE_08,hyper,CHK_028,17,2,0,16,10,61,0,normal,0,6.1,0.0,0.625,153.7780269058296,0.3966756579426989,121,892,3,none,0,0,0.1027472679588598,23.03,16.12,0
TX_002454,STORE_07,hyper,CHK_037,18,1,0,15,13,140,1,normal,0,10.76923076923077,0.07692307692307693,0.8666666666666667,144.76382488479263,0.9670924356372608,144,868,3,none,0,0,0.10279199064242539,23.01,16.11,0
TX_004342,STORE_07,hyper,CHK_019,8,0,0,15,15,142,1,normal,0,9.466666666666667,0.06666666666666667,1.0,144.76382488479263,0.9809080418606502,103,868,3,none,0,0,0.10278927068693317,23.02,16.11,0
TX_004533,STORE_06,retail_park,CHK_059,20,0,0,13,18,194,0,normal,0,10.777777777777779,0.0,1.3846153846153846,129.70387243735763,1.4957147874956094,114,878,2,none,0,0,0.10281373881393358,23.01,16.11,0
TX_001568,STORE_01,city,CHK_037,10,2,0,6,5,58,0,normal,0,11.6,0.0,0.8333333333333334,70.39753639417694,0.8238924679869561,144,893,0,none,0,0,0.10276795713649423,23.02,16.11,0
TX_003107,STORE_03,mall,CHK_059,16,5,1,9,9,79,1,normal,0,8.777777777777779,0.1111111111111111,1.0,97.91537544696067,0.8068191501016421,114,839,1,none,0,0,0.10278800469545318,23.02,16.11,0
TX_002730,STORE_03,mall,CHK_001,17,2,0,9,5,55,1,normal,0,11.0,0.2,0.5555555555555556,97.91537544696067,0.56170953488089,126,839,1,none,0,0,0.10277863113601388,23.02,16.11,0
TX_006072,STORE_08,hyper,CHK_060,11,3,0,16,19,223,0,normal,0,11.736842105263158,0.0,1.1875,153.7780269058296,1.4501421593642925,118,892,3,none,0,0,0.10275702650806706,23.02,16.11,0
TX_001013,STORE_07,hyper,CHK_040,8,4,0,15,9,76,0,normal,0,8.444444444444445,0.0,0.6,144.76382488479263,0.5249930364887987,122,868,3,none,0,0,0.10280138127170174,23.01,16.11,0
TX_001443,STORE_07,hyper,CHK_003,10,5,1,15,19,179,0,normal,0,9.421052631578947,0.0,1.2666666666666666,144.76382488479263,1.236496756993355,120,868,3,none,0,0,0.10275945063597391,23.02,16.11,0
TX_002734,STORE_04,mall,CHK_046,16,6,1,10,10,141,0,normal,0,14.1,0.0,1.0,105.14285714285714,1.3410326086956523,136,875,1,none,0,0,0.10286111317076452,23.0,16.1,0
TX_005472,STORE_03,mall,CHK_039,12,0,0,9,11,107,1,normal,0,9.727272727272727,0.09090909090909091,1.2222222222222223,97.91537544696067,1.092780367859186,130,839,1,none,0,0,0.10287238882633598,22.99,16.09,0
TX_000739,STORE_01,city,CHK_049,12,0,0,6,3,49,0,normal,0,16.333333333333332,0.0,0.5,70.39753639417694,0.6960470850234629,101,893,0,none,0,0,0.10286764963670358,22.99,16.09,0
TX_004011,STORE_01,city,CHK_016,18,0,0,6,6,83,1,normal,0,13.833333333333334,0.16666666666666666,1.0,70.39753639417694,1.1790185317744373,109,893,0,none,0,0,0.10286571836763725,22.99,16.09,0
TX_003390,STORE_08,hyper,CHK_014,17,5,1,16,19,176,0,normal,0,9.263157894736842,0.0,1.1875,153.7780269058296,1.1445068163592622,114,892,3,none,0,0,0.10287409631434519,22.99,16.09,0
TX_005835,STORE_02,city,CHK_044,12,0,0,7,4,41,1,normal,0,10.25,0.25,0.5714285714285714,79.8921679909194,0.5131917311927258,123,881,0,none,0,0,0.102875319620927,22.99,16.09,0
TX_003540,STORE_08,hyper,CHK_025,18,2,0,16,14,207,0,normal,0,14.785714285714286,0.0,0.875,153.7780269058296,1.346096085149814,117,892,3,none,0,0,0.10292051839882665,22.98,16.09,0
TX_004895,STORE_08,hyper,CHK_004,12,5,1,16,13,131,1,normal,0,10.076923076923077,0.07692307692307693,0.8125,153.7780269058296,0.8518772326310418,114,892,3,none,0,0,0.10287547658970086,22.99,16.09,0
TX_006025,STORE_07,hyper,CHK_010,8,4,0,15,14,113,1,normal,0,8.071428571428571,0.07142857142857142,0.9333333333333333,144.76382488479263,0.7805817516215033,98,868,3,none,0,0,0.10294502388518051,22.97,16.08,0
TX_003491,STORE_05,retail_park,CHK_028,12,5,1,12,15,140,2,normal,0,9.333333333333334,0.13333333333333333,1.25,124.02059496567506,1.1288447700057198,121,874,2,none,0,0,0.10298067069058664,22.96,16.07,0
TX_002438,STORE_04,mall,CHK_042,8,5,1,10,5,63,0,normal,0,12.6,0.0,0.5,105.14285714285714,0.5991847826086957,114,875,1,none,0,0,0.103059230564583,22.94,16.06,0
TX_003558,STORE_01,city,CHK_033,21,1,0,6,8,100,0,normal,0,12.5,0.0,1.3333333333333333,70.39753639417694,1.4205042551499243,106,893,0,none,0,0,0.10301542187020352,22.95,16.06,0
TX_006083,STORE_02,city,CHK_018,18,6,1,7,5,68,0,normal,0,13.6,0.0,0.7142857142857143,79.8921679909194,0.8511472614903745,127,881,0,none,0,0,0.10300919077460308,22.95,16.06,0
TX_004684,STORE_07,hyper,CHK_023,8,2,0,15,16,201,0,normal,0,12.5625,0.0,1.0666666666666667,144.76382488479263,1.3884684254506388,105,868,3,none,0,0,0.10305144502666946,22.94,16.06,0
TX_004573,STORE_06,retail_park,CHK_013,17,1,0,13,8,73,2,normal,0,9.125,0.25,0.6153846153846154,129.70387243735763,0.5628205128205128,122,878,2,none,0,0,0.10307011567171243,22.94,16.06,0
TX_000699,STORE_01,city,CHK_013,13,1,0,6,12,94,0,normal,0,7.833333333333333,0.0,2.0,70.39753639417694,1.3352739998409289,122,893,0,none,0,0,0.10310820061058473,22.93,16.05,0
TX_005331,STORE_07,hyper,CHK_019,10,3,0,15,15,136,2,normal,0,9.066666666666666,0.13333333333333333,1.0,144.76382488479263,0.9394612231904819,103,868,3,none,0,0,0.10309449759651101,22.93,16.05,0
TX_005030,STORE_04,mall,CHK_046,11,6,1,10,14,114,0,normal,0,8.142857142857142,0.0,1.4,105.14285714285714,1.0842391304347827,136,875,1,none,0,0,0.10310442678217618,22.93,16.05,0
TX_002331,STORE_03,mall,CHK_035,18,0,0,9,9,85,1,normal,0,9.444444444444445,0.1111111111111111,1.0,97.91537544696067,0.8680965539068302,102,839,1,none,0,0,0.10310038399012605,22.93,16.05,0
TX_006478,STORE_04,mall,CHK_005,21,0,0,10,8,91,2,normal,0,11.375,0.25,0.8,105.14285714285714,0.8654891304347826,118,875,1,none,0,0,0.10312719518156754,22.92,16.04,0
TX_002139,STORE_03,mall,CHK_035,21,4,0,9,10,80,0,normal,0,8.0,0.0,1.1111111111111112,97.91537544696067,0.8170320507358401,102,839,1,none,0,0,0.10316748621914007,22.91,16.04,0
TX_005719,STORE_03,mall,CHK_008,14,3,0,9,15,88,0,normal,0,5.866666666666666,0.0,1.6666666666666667,97.91537544696067,0.8987352558094241,126,839,1,none,0,0,0.10312838620033093,22.92,16.04,0
TX_004636,STORE_04,mall,CHK_017,19,5,1,10,18,148,0,normal,0,8.222222222222221,0.0,1.8,105.14285714285714,1.407608695652174,124,875,1,none,0,0,0.10320684559215076,22.9,16.03,0
TX_005806,STORE_04,mall,CHK_034,17,5,1,10,10,153,0,normal,0,15.3,0.0,1.0,105.14285714285714,1.455163043478261,100,875,1,none,0,0,0.10320284147855119,22.9,16.03,0
TX_000188,STORE_02,city,CHK_029,8,2,0,7,12,86,1,normal,0,7.166666666666667,0.08333333333333333,1.7142857142857142,79.8921679909194,1.0764509483554736,115,881,0,none,0,0,0.10320818024784745,22.9,16.03,0
TX_006973,STORE_05,retail_park,CHK_041,8,5,1,12,17,163,0,normal,0,9.588235294117647,0.0,1.4166666666666667,124.02059496567506,1.3142978393638025,129,874,2,none,0,0,0.1031955749859153,22.9,16.03,0
TX_006345,STORE_08,hyper,CHK_049,18,2,0,16,16,92,1,normal,0,5.75,0.0625,1.0,153.7780269058296,0.5982649267332507,101,892,3,none,0,0,0.10323039691369329,22.89,16.02,0
TX_004492,STORE_01,city,CHK_022,11,1,0,6,8,92,0,normal,0,11.5,0.0,1.3333333333333333,70.39753639417694,1.3068639147379304,137,893,0,none,0,0,0.10323741110998846,22.89,16.02,0
TX_002916,STORE_01,city,CHK_004,14,6,1,6,7,76,0,normal,0,10.857142857142858,0.0,1.1666666666666667,70.39753639417694,1.0795832339139424,114,893,0,none,0,0,0.10326561867277778,22.88,16.02,0
TX_001887,STORE_01,city,CHK_014,20,2,0,6,11,99,0,normal,0,9.0,0.0,1.8333333333333333,70.39753639417694,1.406299212598425,114,893,0,none,0,0,0.10321900981191423,22.89,16.02,0
TX_001826,STORE_08,hyper,CHK_059,14,5,1,16,20,178,0,normal,0,8.9,0.0,1.25,153.7780269058296,1.157512575636072,114,892,3,none,0,0,0.10330500125212932,22.87,16.01,0
TX_004417,STORE_08,hyper,CHK_042,21,0,0,16,17,124,0,normal,0,7.294117647058823,0.0,1.0625,153.7780269058296,0.8063570751622076,114,892,3,none,0,0,0.1033867446549363,22.85,16.0,0
TX_002486,STORE_01,city,CHK_032,19,2,0,6,10,102,1,normal,0,10.2,0.1,1.6666666666666667,70.39753639417694,1.4489143402529228,110,893,0,none,0,0,0.10332897114228151,22.86,16.0,0
TX_001380,STORE_03,mall,CHK_040,13,3,0,9,5,54,1,normal,0,10.8,0.2,0.5555555555555556,97.91537544696067,0.551496634246692,122,839,1,none,0,0,0.10338278660702832,22.85,16.0,0
TX_005770,STORE_03,mall,CHK_024,21,3,0,9,7,90,1,normal,0,12.857142857142858,0.14285714285714285,0.7777777777777778,97.91537544696067,0.9191610570778201,124,839,1,none,0,0,0.103330848780599,22.86,16.0,0
TX_001197,STORE_03,mall,CHK_025,11,5,1,9,8,69,0,normal,0,8.625,0.0,0.8888888888888888,97.91537544696067,0.7046901437596621,117,839,1,none,0,0,0.10340478173781414,22.84,15.99,0
TX_002963,STORE_03,mall,CHK_047,19,3,0,9,8,101,1,normal,0,12.625,0.125,0.8888888888888888,97.91537544696067,1.031502964053998,133,839,1,none,0,0,0.10345450954815555,22.83,15.98,0
TX_002850,STORE_03,mall,CHK_004,17,5,1,9,10,110,1,normal,0,11.0,0.1,1.1111111111111112,97.91537544696067,1.12341906976178,114,839,1,none,0,0,0.1034317063521683,22.83,15.98,0
TX_003530,STORE_02,city,CHK_044,8,4,0,7,3,48,0,normal,0,16.0,0.0,0.42857142857142855,79.8921679909194,0.6008098316402644,123,881,0,none,0,0,0.1034880422023976,22.82,15.97,0
TX_006275,STORE_08,hyper,CHK_050,15,6,1,16,13,123,0,normal,0,9.461538461538462,0.0,0.8125,153.7780269058296,0.7998541955238027,110,892,3,none,0,0,0.10355235200384305,22.8,15.96,0
TX_004530,STORE_02,city,CHK_037,19,4,0,7,11,102,0,normal,0,9.272727272727273,0.0,1.5714285714285714,79.8921679909194,1.2767208922355617,144,881,0,none,0,0,0.10359182760317659,22.79,15.95,0
TX_000133,STORE_07,hyper,CHK_055,17,6,1,15,13,121,0,normal,0,9.307692307692308,0.0,0.8666666666666667,144.76382488479263,0.835844176515061,108,868,3,none,0,0,0.10366040613562688,22.77,15.94,0
TX_000083,STORE_08,hyper,CHK_039,12,0,0,16,19,185,0,normal,0,9.736842105263158,0.0,1.1875,153.7780269058296,1.2030327331049064,130,892,3,none,0,0,0.10370658671565597,22.76,15.93,0
TX_000072,STORE_04,mall,CHK_009,11,6,1,10,9,68,1,normal,0,7.555555555555555,0.1111111111111111,0.9,105.14285714285714,0.6467391304347826,127,875,1,none,0,0,0.10373467381829066,22.75,15.92,0
TX_004398,STORE_07,hyper,CHK_049,17,5,1,15,16,143,0,normal,0,8.9375,0.0,1.0666666666666667,144.76382488479263,0.9878158449723449,101,868,3,none,0,0,0.10376306829785031,22.74,15.92,0
TX_001450,STORE_01,city,CHK_044,16,4,0,6,2,39,0,normal,0,19.5,0.0,0.3333333333333333,70.39753639417694,0.5539966595084704,123,893,0,none,0,0,0.10379009785549165,22.73,15.91,0
TX_001029,STORE_01,city,CHK_024,12,2,0,6,2,34,0,normal,0,17.0,0.0,0.3333333333333333,70.39753639417694,0.48297144675097425,124,893,0,none,0,0,0.10388375362746965,22.71,15.9,0
TX_001040,STORE_08,hyper,CHK_046,10,4,0,16,12,101,0,normal,0,8.416666666666666,0.0,0.75,153.7780269058296,0.6567908434788948,136,892,3,none,0,0,0.10383480373433862,22.72,15.9,0
TX_000089,STORE_08,hyper,CHK_051,12,3,0,16,17,225,0,normal,0,13.235294117647058,0.0,1.0625,153.7780269058296,1.4631479186411023,121,892,3,none,0,0,0.10385406537255104,22.71,15.9,0
TX_003187,STORE_03,mall,CHK_019,10,2,0,9,13,84,0,normal,0,6.461538461538462,0.0,1.4444444444444444,97.91537544696067,0.8578836532726322,103,839,1,none,0,0,0.10391082831832238,22.7,15.89,0
TX_002230,STORE_06,retail_park,CHK_038,10,6,1,13,14,86,1,normal,0,6.142857142857143,0.07142857142857142,1.0769230769230769,129.70387243735763,0.6630488233227959,107,878,2,none,0,0,0.10395955348966945,22.68,15.88,0
TX_000849,STORE_03,mall,CHK_022,16,0,0,9,9,72,0,normal,0,8.0,0.0,1.0,97.91537544696067,0.7353288456622561,137,839,1,none,0,0,0.10398404022150287,22.68,15.88,0
TX_000045,STORE_03,mall,CHK_003,8,2,0,9,9,71,1,normal,0,7.888888888888889,0.1111111111111111,1.0,97.91537544696067,0.7251159450280581,120,839,1,none,0,0,0.10402730311372282,22.67,15.87,0
TX_000691,STORE_08,hyper,CHK_003,10,0,0,16,18,113,0,normal,0,6.277777777777778,0.0,1.125,153.7780269058296,0.7348253991397536,120,892,3,none,0,0,0.10400687498037853,22.67,15.87,0
TX_004981,STORE_05,retail_park,CHK_042,20,5,1,12,17,197,0,normal,0,11.588235294117647,0.0,1.4166666666666667,124.02059496567506,1.58844585493662,114,874,2,none,0,0,0.10402693998470858,22.67,15.87,0
TX_005028,STORE_06,retail_park,CHK_051,18,6,1,13,18,202,0,normal,0,11.222222222222221,0.0,1.3846153846153846,129.70387243735763,1.5573937478047066,121,878,2,none,0,0,0.10406576369742804,22.65,15.85,0
TX_005992,STORE_01,city,CHK_044,21,3,0,6,10,100,0,normal,0,10.0,0.0,1.6666666666666667,70.39753639417694,1.4205042551499243,123,893,0,none,0,0,0.10406915298677577,22.65,15.85,0
TX_003716,STORE_01,city,CHK_058,8,3,0,6,3,45,0,normal,0,15.0,0.0,0.5,70.39753639417694,0.639226914817466,114,893,0,none,0,0,0.1041033145938382,22.64,15.85,0
