transaction_id,store_id,store_format,checkout_id,transaction_hour,day_of_week,is_weekend,avg_basket_per_store,nb_items,transaction_duration_sec,nb_cancellations,fraud_pattern,is_synthetic_fraud,sec_per_item,cancel_ratio,items_vs_store_avg,store_avg_duration,duration_vs_store_avg,checkout_tx_count,store_tx_count,store_format_encoded,rule_reasons,rule_score,anomaly_score_raw,ml_risk_score,final_risk_score,risk_level,action,final_flag
TX_003651,STORE_04,mall,CHK_006,19,4,0,10,12,86,1,normal,0,7.166666666666667,0.08333333333333333,1.2,104.49385474860335,0.8230149055837129,109,895,1,none,0,0.09978281159530522,13.92,8.35,low,OK,0
TX_003652,STORE_06,retail_park,CHK_054,16,3,0,13,13,182,0,normal,0,14.0,0.0,1.0,131.8413407821229,1.3804471262224784,115,895,2,none,0,0.10482425704083881,12.34,7.4,low,OK,0
TX_003653,STORE_05,retail_park,CHK_023,20,1,0,12,14,182,1,normal,0,13.0,0.07142857142857142,1.1666666666666667,123.53757225433526,1.47323600973236,125,865,2,none,0,0.07970453095357616,20.23,12.14,low,OK,0
TX_003654,STORE_07,hyper,CHK_019,9,6,1,15,21,239,0,normal,0,11.380952380952381,0.0,1.4,149.55452436194895,1.5980793695119304,106,862,3,none,0,0.013170936199924266,41.15,24.69,low,OK,0
TX_003655,STORE_04,mall,CHK_007,18,4,0,10,10,127,0,normal,0,12.7,0.0,1.0,104.49385474860335,1.2153824768503667,125,895,1,none,0,0.11932260234159958,7.78,4.67,low,OK,0
TX_003656,STORE_02,city,CHK_051,16,2,0,7,8,85,0,normal,0,10.625,0.0,1.1428571428571428,79.71461716937355,1.066303809995052,121,862,0,none,0,0.12206255102687946,6.92,4.15,low,OK,0
TX_003657,STORE_05,retail_park,CHK_037,8,4,0,12,7,77,1,normal,0,11.0,0.14285714285714285,0.5833333333333334,123.53757225433526,0.6232921579636909,144,865,2,none,0,0.044627290176989354,31.26,18.76,low,OK,0
TX_003658,STORE_02,city,CHK_015,19,6,1,7,3,49,2,normal,0,16.333333333333332,0.6666666666666666,0.42857142857142855,79.71461716937355,0.6146927845853829,112,862,0,very_high_cancel_ratio,25,-0.034087775044463586,56.01,43.61,medium,MONITOR,0
TX_003659,STORE_04,mall,CHK_041,21,4,0,10,6,71,0,normal,0,11.833333333333334,0.0,0.6,104.49385474860335,0.6794657941446932,122,895,1,none,0,0.09290079158099784,16.08,9.65,low,OK,0
TX_003660,STORE_03,mall,CHK_038,19,2,0,9,11,69,0,normal,0,6.2727272727272725,0.0,1.2222222222222223,98.02662037037037,0.7038904303677903,123,864,1,none,0,0.11939754127013408,7.75,4.65,low,OK,0
TX_003661,STORE_05,retail_park,CHK_003,20,4,0,12,14,162,0,normal,0,11.571428571428571,0.0,1.1666666666666667,123.53757225433526,1.311341942728804,122,865,2,none,0,0.11582368394517095,8.88,5.33,low,OK,0
TX_003662,STORE_07,hyper,CHK_058,17,0,0,15,9,75,0,normal,0,8.333333333333334,0.0,0.6,149.55452436194895,0.5014893418970493,106,862,3,none,0,0.07487253913490005,21.75,13.05,low,OK,0
TX_003663,STORE_04,mall,CHK_038,12,1,0,10,6,65,0,normal,0,10.833333333333334,0.0,0.6,104.49385474860335,0.6220461495690853,123,895,1,none,0,0.11023697480707612,10.63,6.38,low,OK,0
TX_003664,STORE_05,retail_park,CHK_028,9,1,0,12,20,15,0,too_fast_for_many_items,1,0.75,0.0,1.6666666666666667,123.53757225433526,0.12142055025266704,125,865,2,too_fast,30,0.022924537690841573,38.09,34.85,low,OK,0
TX_003665,STORE_04,mall,CHK_024,10,6,1,10,9,106,0,normal,0,11.777777777777779,0.0,0.9,104.49385474860335,1.014413720835739,92,895,1,none,0,0.0467231925044343,30.6,18.36,low,OK,0
TX_003666,STORE_05,retail_park,CHK_038,19,1,0,12,17,93,0,normal,0,5.470588235294118,0.0,1.4166666666666667,123.53757225433526,0.7528074115665356,123,865,2,none,0,0.10254380216280873,13.05,7.83,low,OK,0
TX_003667,STORE_05,retail_park,CHK_036,18,4,0,12,9,75,0,normal,0,8.333333333333334,0.0,0.75,123.53757225433526,0.6071027512633352,127,865,2,none,0,0.11720181353729997,8.44,5.06,low,OK,0
TX_003668,STORE_04,mall,CHK_057,15,2,0,10,5,69,1,normal,0,13.8,0.2,0.5,104.49385474860335,0.6603259126194906,96,895,1,none,0,0.05520374134185324,27.94,16.76,low,OK,0
TX_003669,STORE_08,hyper,CHK_009,11,1,0,16,13,127,0,normal,0,9.76923076923077,0.0,0.8125,153.91869918699186,0.8251109233044581,126,861,3,none,0,0.10270064863199357,13.0,7.8,low,OK,0
TX_003670,STORE_04,mall,CHK_057,15,5,1,10,6,64,0,normal,0,10.666666666666666,0.0,0.6,104.49385474860335,0.612476208806484,96,895,1,none,0,0.057257802505304545,27.29,16.37,low,OK,0
TX_003671,STORE_07,hyper,CHK_046,13,4,0,15,14,89,0,normal,0,6.357142857142857,0.0,0.9333333333333333,149.55452436194895,0.5951006857178318,125,862,3,none,0,0.10446772374574265,12.45,7.47,low,OK,0
TX_003672,STORE_03,mall,CHK_009,15,2,0,9,10,118,0,normal,0,11.8,0.0,1.1111111111111112,98.02662037037037,1.203754649034772,126,864,1,none,0,0.13253970802264914,3.62,2.17,low,OK,0
TX_003673,STORE_03,mall,CHK_033,20,1,0,9,11,121,0,normal,0,11.0,0.0,1.2222222222222223,98.02662037037037,1.2343585807898931,102,864,1,none,0,0.10637901175083148,11.85,7.11,low,OK,0
TX_003674,STORE_04,mall,CHK_051,17,1,0,10,8,107,0,normal,0,13.375,0.0,0.8,104.49385474860335,1.0239836615983404,121,895,1,none,0,0.1238407924233263,6.36,3.82,low,OK,0
TX_003675,STORE_07,hyper,CHK_012,11,4,0,15,18,140,0,normal,0,7.777777777777778,0.0,1.2,149.55452436194895,0.9361134382078253,119,862,3,none,0,0.11075546780860429,10.47,6.28,low,OK,0
TX_003676,STORE_01,city,CHK_016,18,6,1,6,14,134,0,normal,0,9.571428571428571,0.0,2.3333333333333335,69.33370535714286,1.9326819374466782,103,896,0,basket_too_large,20,-0.014301015088889701,49.79,37.87,low,OK,0
TX_003677,STORE_08,hyper,CHK_025,8,2,0,16,21,213,0,normal,0,10.142857142857142,0.0,1.3125,153.91869918699186,1.3838474540460597,123,861,3,none,0,0.05332666405964098,28.53,17.12,low,OK,0
TX_003678,STORE_04,mall,CHK_022,17,5,1,10,10,99,8,many_cancellations,1,9.9,0.8,1.0,104.49385474860335,0.94742413549753,133,895,1,"high_cancellations, very_high_cancel_ratio",65,-0.041322835008259506,58.29,60.97,high,REVIEW,1
TX_003679,STORE_07,hyper,CHK_054,11,3,0,15,18,156,0,normal,0,8.666666666666666,0.0,1.2,149.55452436194895,1.0430978311458625,115,862,3,none,0,0.11460238266692169,9.26,5.56,low,OK,0
TX_003680,STORE_03,mall,CHK_060,8,4,0,9,6,78,0,normal,0,13.0,0.0,0.6666666666666666,98.02662037037037,0.7957022256331543,128,864,1,none,0,0.10243658248480458,13.09,7.85,low,OK,0
TX_003681,STORE_08,hyper,CHK_024,21,0,0,16,12,81,0,normal,0,6.75,0.0,0.75,153.91869918699186,0.526251848721741,92,861,3,none,0,0.026374361364422616,37.0,22.2,low,OK,0
TX_003682,STORE_04,mall,CHK_009,8,3,0,10,12,113,1,normal,0,9.416666666666666,0.08333333333333333,1.2,104.49385474860335,1.0814033061739483,126,895,1,none,0,0.10276975762375734,12.98,7.79,low,OK,0
TX_003683,STORE_04,mall,CHK_026,17,4,0,10,13,138,0,normal,0,10.615384615384615,0.0,1.3,104.49385474860335,1.3206518252389812,118,895,1,none,0,0.11808158090551257,8.17,4.9,low,OK,0
TX_003684,STORE_06,retail_park,CHK_038,16,4,0,13,8,82,0,normal,0,10.25,0.0,0.6153846153846154,131.8413407821229,0.6219596942321056,123,895,2,none,0,0.10344392994364848,12.77,7.66,low,OK,0
TX_003685,STORE_04,mall,CHK_038,17,4,0,10,3,45,0,normal,0,15.0,0.0,0.3,104.49385474860335,0.4306473343170591,123,895,1,none,0,0.07502533209121265,21.7,13.02,low,OK,0
TX_003686,STORE_02,city,CHK_036,15,0,0,7,3,43,0,normal,0,14.333333333333334,0.0,0.42857142857142855,79.71461716937355,0.539424280350438,127,862,0,none,0,0.08114619047949523,19.78,11.87,low,OK,0
TX_003687,STORE_01,city,CHK_031,10,4,0,6,4,51,1,normal,0,12.75,0.25,0.6666666666666666,69.33370535714286,0.7355729761923925,118,896,0,none,0,0.05986456279044389,26.47,15.88,low,OK,0
TX_003688,STORE_02,city,CHK_058,20,5,1,7,7,80,1,normal,0,11.428571428571429,0.14285714285714285,1.0,79.71461716937355,1.0035800564659312,106,862,0,none,0,0.05620161207528285,27.62,16.57,low,OK,0
TX_003689,STORE_08,hyper,CHK_020,15,6,1,16,18,158,0,normal,0,8.777777777777779,0.0,1.125,153.91869918699186,1.0265159518275935,122,861,3,none,0,0.08076058514903617,19.9,11.94,low,OK,0
TX_003690,STORE_04,mall,CHK_058,17,4,0,10,13,117,1,normal,0,9.0,0.07692307692307693,1.3,104.49385474860335,1.1196830692243536,106,895,1,none,0,0.10323069538653912,12.84,7.7,low,OK,0
TX_003691,STORE_01,city,CHK_051,19,4,0,6,9,91,1,normal,0,10.11111111111111,0.1111111111111111,1.5,69.33370535714286,1.312492957519759,121,896,0,none,0,0.07436295570833168,21.91,13.15,low,OK,0
TX_003692,STORE_01,city,CHK_034,11,6,1,6,12,117,0,normal,0,9.75,0.0,2.0,69.33370535714286,1.6874909453825475,122,896,0,none,0,0.01596878843519689,40.27,24.16,low,OK,0
TX_003693,STORE_08,hyper,CHK_040,11,1,0,16,16,142,1,normal,0,8.875,0.0625,1.0,153.91869918699186,0.9225649693640398,105,861,3,none,0,0.08313225545426695,19.16,11.5,low,OK,0
TX_003694,STORE_02,city,CHK_053,13,1,0,7,5,59,1,normal,0,11.8,0.2,0.7142857142857143,79.71461716937355,0.7401402916436243,125,862,0,none,0,0.08388534888762378,18.92,11.35,low,OK,0
TX_003695,STORE_01,city,CHK_042,19,2,0,6,4,58,0,normal,0,14.5,0.0,0.6666666666666666,69.33370535714286,0.8365339729246817,117,896,0,none,0,0.0955527363259665,15.25,9.15,low,OK,0
TX_003696,STORE_02,city,CHK_020,11,1,0,7,1,26,2,normal,0,26.0,2.0,0.14285714285714285,79.71461716937355,0.32616351835142765,122,862,0,"very_high_cancel_ratio, basket_too_small",40,-0.07000258765414846,67.3,56.38,medium,MONITOR,1
TX_003697,STORE_06,retail_park,CHK_021,18,5,1,13,9,94,0,normal,0,10.444444444444445,0.0,0.6923076923076923,131.8413407821229,0.7129781860709504,110,895,2,none,0,0.0855419109521226,18.4,11.04,low,OK,0
TX_003698,STORE_02,city,CHK_046,8,2,0,7,5,55,2,normal,0,11.0,0.4,0.7142857142857143,79.71461716937355,0.6899612888203277,125,862,0,high_cancel_ratio,15,0.027723499782630112,36.58,27.95,low,OK,0
TX_003699,STORE_03,mall,CHK_028,13,1,0,9,11,152,0,normal,0,13.818181818181818,0.0,1.2222222222222223,98.02662037037037,1.5505992089261469,125,864,1,none,0,0.10304390963949367,12.9,7.74,low,OK,0
TX_003700,STORE_04,mall,CHK_057,10,0,0,10,3,43,1,normal,0,14.333333333333334,0.3333333333333333,0.3,104.49385474860335,0.41150745279185647,96,895,1,high_cancel_ratio,15,-0.002513117096726525,46.08,33.65,low,OK,0
TX_003701,STORE_06,retail_park,CHK_053,20,2,0,13,6,51,0,normal,0,8.5,0.0,0.46153846153846156,131.8413407821229,0.3868285903150901,125,895,2,none,0,0.06425301168128167,25.09,15.05,low,OK,0
TX_003702,STORE_01,city,CHK_058,9,2,0,6,9,72,1,normal,0,8.0,0.1111111111111111,1.5,69.33370535714286,1.0384559663892599,106,896,0,none,0,0.05968594082307771,26.53,15.92,low,OK,0
TX_003703,STORE_07,hyper,CHK_030,20,2,0,15,17,150,1,normal,0,8.823529411764707,0.058823529411764705,1.1333333333333333,149.55452436194895,1.0029786837940986,103,862,3,none,0,0.08436960796834803,18.77,11.26,low,OK,0
TX_003704,STORE_07,hyper,CHK_005,8,3,0,15,19,215,1,normal,0,11.31578947368421,0.05263157894736842,1.2666666666666666,149.55452436194895,1.4376027801048745,104,862,3,none,0,0.04434690538213665,31.35,18.81,low,OK,0
TX_003705,STORE_01,city,CHK_031,15,1,0,6,38,32,0,basket_inconsistent_with_store,1,0.8421052631578947,0.0,6.333333333333333,69.33370535714286,0.4615359850618933,118,896,0,"too_fast, basket_too_large",50,-0.0554190726878111,62.72,57.63,medium,MONITOR,1
TX_003706,STORE_04,mall,CHK_021,15,5,1,10,11,129,1,normal,0,11.727272727272727,0.09090909090909091,1.1,104.49385474860335,1.2345223583755693,110,895,1,none,0,0.092093544116432,16.34,9.8,low,OK,0
TX_003707,STORE_01,city,CHK_020,17,0,0,6,2,33,0,normal,0,16.5,0.0,0.3333333333333333,69.33370535714286,0.47595898459507746,122,896,0,none,0,0.055514380844844835,27.84,16.7,low,OK,0
TX_003708,STORE_05,retail_park,CHK_026,8,0,0,12,11,100,0,normal,0,9.090909090909092,0.0,0.9166666666666666,123.53757225433526,0.8094703350177803,118,865,2,none,0,0.1168832564645757,8.54,5.12,low,OK,0
TX_003709,STORE_04,mall,CHK_045,16,0,0,10,12,115,1,normal,0,9.583333333333334,0.08333333333333333,1.2,104.49385474860335,1.100543187699151,112,895,1,none,0,0.10913522398159403,10.98,6.59,low,OK,0
TX_003710,STORE_08,hyper,CHK_022,9,4,0,16,14,118,1,normal,0,8.428571428571429,0.07142857142857142,0.875,153.91869918699186,0.7666384956687091,133,861,3,none,0,0.06821724940250234,23.85,14.31,low,OK,0
TX_003711,STORE_04,mall,CHK_035,15,3,0,10,9,82,0,normal,0,9.11111111111111,0.0,0.9,104.49385474860335,0.7847351425333077,107,895,1,none,0,0.1257145720682195,5.77,3.46,low,OK,0
TX_003712,STORE_06,retail_park,CHK_035,12,1,0,13,7,79,1,normal,0,11.285714285714286,0.14285714285714285,0.5384615384615384,131.8413407821229,0.5992050712723945,107,895,2,none,0,0.06856111693936351,23.74,14.24,low,OK,0
TX_003713,STORE_07,hyper,CHK_026,14,3,0,15,23,223,0,normal,0,9.695652173913043,0.0,1.5333333333333334,149.55452436194895,1.4910949765738932,118,862,3,none,0,0.05510823220803934,27.97,16.78,low,OK,0
TX_003714,STORE_08,hyper,CHK_024,15,5,1,16,13,125,0,normal,0,9.615384615384615,0.0,0.8125,153.91869918699186,0.812117050496514,92,861,3,none,0,0.043244328405913135,31.7,19.02,low,OK,0
TX_003715,STORE_08,hyper,CHK_031,17,5,1,16,11,63,0,normal,0,5.7272727272727275,0.0,0.6875,153.91869918699186,0.409306993450243,118,861,3,none,0,0.04105252426618988,32.39,19.43,low,OK,0
TX_003716,STORE_08,hyper,CHK_012,12,3,0,16,19,205,0,normal,0,10.789473684210526,0.0,1.1875,153.91869918699186,1.3318719628142828,119,861,3,none,0,0.09487617917630847,15.46,9.28,low,OK,0
TX_003717,STORE_07,hyper,CHK_028,17,0,0,15,15,114,0,normal,0,7.6,0.0,1.0,149.55452436194895,0.7622637996835149,125,862,3,none,0,0.11188038974550668,10.12,6.07,low,OK,0
TX_003718,STORE_08,hyper,CHK_055,12,6,1,16,21,195,1,normal,0,9.285714285714286,0.047619047619047616,1.3125,153.91869918699186,1.2669025987745617,98,861,3,none,0,0.02413620173179798,37.7,22.62,low,OK,0
TX_003719,STORE_05,retail_park,CHK_014,17,0,0,12,17,170,0,normal,0,10.0,0.0,1.4166666666666667,123.53757225433526,1.3760995695302265,108,865,2,none,0,0.09520910273882294,15.36,9.22,low,OK,0
TX_003720,STORE_01,city,CHK_023,11,3,0,6,5,51,2,normal,0,10.2,0.4,0.8333333333333334,69.33370535714286,0.7355729761923925,125,896,0,high_cancel_ratio,15,0.03793688976850096,33.37,26.02,low,OK,0
TX_003721,STORE_08,hyper,CHK_060,17,2,0,16,17,134,1,normal,0,7.882352941176471,0.058823529411764705,1.0625,153.91869918699186,0.870589478132263,128,861,3,none,0,0.09477892715494923,15.49,9.29,low,OK,0
TX_003722,STORE_08,hyper,CHK_038,15,1,0,16,14,118,1,normal,0,8.428571428571429,0.07142857142857142,0.875,153.91869918699186,0.7666384956687091,123,861,3,none,0,0.09433566125462173,15.63,9.38,low,OK,0
TX_003723,STORE_06,retail_park,CHK_031,14,2,0,13,12,156,1,normal,0,13.0,0.08333333333333333,0.9230769230769231,131.8413407821229,1.1832403939049816,118,895,2,none,0,0.10588578187514497,12.0,7.2,low,OK,0
TX_003724,STORE_05,retail_park,CHK_021,19,0,0,12,14,82,0,normal,0,5.857142857142857,0.0,1.1666666666666667,123.53757225433526,0.6637656747145798,110,865,2,none,0,0.1097948892226916,10.77,6.46,low,OK,0
TX_003725,STORE_01,city,CHK_058,8,3,0,6,3,45,0,normal,0,15.0,0.0,0.5,69.33370535714286,0.6490349789932874,106,896,0,none,0,0.05932038095063874,26.64,15.98,low,OK,0
TX_003726,STORE_08,hyper,CHK_045,20,2,0,16,20,193,0,normal,0,9.65,0.0,1.25,153.91869918699186,1.2539087259666175,112,861,3,none,0,0.08635389185091802,18.14,10.88,low,OK,0
TX_003727,STORE_02,city,CHK_048,15,2,0,7,7,71,0,normal,0,10.142857142857142,0.0,1.0,79.71461716937355,0.890677300113514,119,862,0,none,0,0.12320288157120157,6.56,3.94,low,OK,0
TX_003728,STORE_08,hyper,CHK_036,9,6,1,16,18,163,0,normal,0,9.055555555555555,0.0,1.125,153.91869918699186,1.059000633847454,127,861,3,none,0,0.05971059800452244,26.52,15.91,low,OK,0
TX_003729,STORE_06,retail_park,CHK_052,9,6,1,13,11,125,0,normal,0,11.363636363636363,0.0,0.8461538461538461,131.8413407821229,0.948109289987966,113,895,2,none,0,0.07833628158255224,20.66,12.4,low,OK,0
TX_003730,STORE_02,city,CHK_022,11,1,0,7,6,84,0,normal,0,14.0,0.0,0.8571428571428571,79.71461716937355,1.0537590592892279,133,862,0,none,0,0.0892439593941069,17.23,10.34,low,OK,0
TX_003731,STORE_04,mall,CHK_007,18,5,1,10,14,143,0,normal,0,10.214285714285714,0.0,1.4,104.49385474860335,1.3685015290519877,125,895,1,none,0,0.08771951170243503,17.71,10.63,low,OK,0
TX_003732,STORE_02,city,CHK_041,8,1,0,7,11,22,3,night_abnormal,1,2.0,0.2727272727272727,1.5714285714285714,79.71461716937355,0.2759845155281311,122,862,0,"moderate_cancellations, too_fast, high_cancel_ratio, edge_hour_fast_pattern",85,-0.01855163762391232,51.13,64.68,high,REVIEW,1
TX_003733,STORE_06,retail_park,CHK_007,10,0,0,13,17,211,0,normal,0,12.411764705882353,0.0,1.3076923076923077,131.8413407821229,1.6004084814996866,125,895,2,none,0,0.05047018848520951,29.43,17.66,low,OK,0
TX_003734,STORE_06,retail_park,CHK_001,17,5,1,13,18,139,0,normal,0,7.722222222222222,0.0,1.3846153846153846,131.8413407821229,1.0542975304666182,123,895,2,none,0,0.08338980547037095,19.07,11.44,low,OK,0
TX_003735,STORE_05,retail_park,CHK_043,17,2,0,12,15,120,0,normal,0,8.0,0.0,1.25,123.53757225433526,0.9713644020213363,126,865,2,none,0,0.13221786495250998,3.72,2.23,low,OK,0
TX_003736,STORE_02,city,CHK_053,9,4,0,7,7,77,0,normal,0,11.0,0.0,1.0,79.71461716937355,0.9659458043484588,125,862,0,none,0,0.10237879058355931,13.1,7.86,low,OK,0
TX_003737,STORE_05,retail_park,CHK_031,9,6,1,12,11,165,3,normal,0,15.0,0.2727272727272727,0.9166666666666666,123.53757225433526,1.3356260527793375,118,865,2,"moderate_cancellations, high_cancel_ratio",35,0.008854582841649972,42.51,39.51,low,OK,0
TX_003738,STORE_03,mall,CHK_018,20,4,0,9,14,103,2,normal,0,7.357142857142857,0.14285714285714285,1.5555555555555556,98.02662037037037,1.0507349902591652,112,864,1,none,0,0.06347901877123696,25.34,15.2,low,OK,0
TX_003739,STORE_06,retail_park,CHK_024,17,0,0,13,16,155,0,normal,0,9.6875,0.0,1.2307692307692308,131.8413407821229,1.1756555195850777,92,895,2,none,0,0.057688758270951934,27.16,16.3,low,OK,0
TX_003740,STORE_01,city,CHK_044,11,0,0,6,6,84,0,normal,0,14.0,0.0,1.0,69.33370535714286,1.21153196078747,111,896,0,none,0,0.08109754216125675,19.8,11.88,low,OK,0
TX_003741,STORE_02,city,CHK_044,19,3,0,7,3,40,3,normal,0,13.333333333333334,1.0,0.42857142857142855,79.71461716937355,0.5017900282329656,111,862,0,"moderate_cancellations, very_high_cancel_ratio",45,-0.02814442918057558,54.14,50.48,medium,MONITOR,0
TX_003742,STORE_06,retail_park,CHK_011,21,5,1,13,12,96,0,normal,0,8.0,0.0,0.9230769230769231,131.8413407821229,0.7281479347107579,108,895,2,none,0,0.06924804322510947,23.52,14.11,low,OK,0
TX_003743,STORE_07,hyper,CHK_043,10,4,0,15,12,90,0,normal,0,7.5,0.0,0.8,149.55452436194895,0.6017872102764591,126,862,3,none,0,0.0943917253429371,15.62,9.37,low,OK,0
TX_003744,STORE_02,city,CHK_033,19,0,0,7,9,101,1,normal,0,11.222222222222221,0.1111111111111111,1.2857142857142858,79.71461716937355,1.2670198212882382,102,862,0,none,0,0.06881175171762122,23.66,14.2,low,OK,0
TX_003745,STORE_08,hyper,CHK_029,15,3,0,16,16,130,0,normal,0,8.125,0.0,1.0,153.91869918699186,0.8446017325163745,118,861,3,none,0,0.11926753965116865,7.79,4.67,low,OK,0
TX_003746,STORE_06,retail_park,CHK_049,15,2,0,13,11,143,0,normal,0,13.0,0.0,0.8461538461538461,131.8413407821229,1.084637027746233,118,895,2,none,0,0.12049452765567975,7.41,4.45,low,OK,0
TX_003747,STORE_01,city,CHK_022,8,2,0,6,2,32,1,normal,0,16.0,0.5,0.3333333333333333,69.33370535714286,0.4615359850618933,133,896,0,very_high_cancel_ratio,25,-0.015207286489887228,50.07,40.04,medium,MONITOR,0
TX_003748,STORE_06,retail_park,CHK_006,14,3,0,13,14,152,1,normal,0,10.857142857142858,0.07142857142857142,1.0769230769230769,131.8413407821229,1.1529008966253667,109,895,2,none,0,0.10937873580825619,10.9,6.54,low,OK,0
TX_003749,STORE_01,city,CHK_026,17,1,0,6,8,89,2,normal,0,11.125,0.25,1.3333333333333333,69.33370535714286,1.2836469584533907,118,896,0,none,0,0.0501509994341886,29.53,17.72,low,OK,0
TX_003750,STORE_08,hyper,CHK_047,14,1,0,16,14,104,1,normal,0,7.428571428571429,0.07142857142857142,0.875,153.91869918699186,0.6756813860130996,140,861,3,none,0,0.06118043628251696,26.06,15.64,low,OK,0
TX_003751,STORE_02,city,CHK_046,18,5,1,7,5,73,0,normal,0,14.6,0.0,0.7142857142857143,79.71461716937355,0.9157668015251622,125,862,0,none,0,0.07547419816650885,21.56,12.94,low,OK,0
TX_003752,STORE_04,mall,CHK_052,10,0,0,10,12,140,2,normal,0,11.666666666666666,0.16666666666666666,1.2,104.49385474860335,1.3397917067641838,113,895,1,none,0,0.06702821384669105,24.22,14.53,low,OK,0
TX_003753,STORE_06,retail_park,CHK_032,8,2,0,13,13,149,0,normal,0,11.461538461538462,0.0,1.0,131.8413407821229,1.1301462736656553,113,895,2,none,0,0.10447637313923835,12.45,7.47,low,OK,0
TX_003754,STORE_08,hyper,CHK_057,12,4,0,16,19,171,0,normal,0,9.0,0.0,1.1875,153.91869918699186,1.110976125079231,96,861,3,none,0,0.07465209479344748,21.82,13.09,low,OK,0
TX_003755,STORE_01,city,CHK_045,19,1,0,6,1,30,0,normal,0,30.0,0.0,0.16666666666666666,69.33370535714286,0.432689985995525,112,896,0,basket_too_small,15,0.013683029961796156,40.99,30.59,low,OK,0
TX_003756,STORE_02,city,CHK_041,17,1,0,7,8,89,1,normal,0,11.125,0.125,1.1428571428571428,79.71461716937355,1.1164828128183484,122,862,0,none,0,0.10207042492527757,13.2,7.92,low,OK,0
TX_003757,STORE_03,mall,CHK_057,21,1,0,9,1,24,0,normal,0,24.0,0.0,0.1111111111111111,98.02662037037037,0.24483145404097056,96,864,1,basket_too_small,15,-0.0007318085000722618,45.52,33.31,low,OK,0
TX_003758,STORE_03,mall,CHK_059,20,1,0,9,8,68,0,normal,0,8.5,0.0,0.8888888888888888,98.02662037037037,0.6936891197827499,133,864,1,none,0,0.10506217024957065,12.26,7.36,low,OK,0
TX_003759,STORE_01,city,CHK_040,16,0,0,6,8,77,0,normal,0,9.625,0.0,1.3333333333333333,69.33370535714286,1.1105709640551809,105,896,0,none,0,0.08704625701177549,17.93,10.76,low,OK,0
TX_003760,STORE_06,retail_park,CHK_038,9,0,0,13,11,80,0,normal,0,7.2727272727272725,0.0,0.8461538461538461,131.8413407821229,0.6067899455922982,123,895,2,none,0,0.09707186809696139,14.77,8.86,low,OK,0
TX_003761,STORE_03,mall,CHK_023,17,2,0,9,6,61,0,normal,0,10.166666666666666,0.0,0.6666666666666666,98.02662037037037,0.6222799456874668,125,864,1,none,0,0.12303399039301255,6.61,3.97,low,OK,0
TX_003762,STORE_05,retail_park,CHK_043,14,5,1,12,1,335,0,too_slow_for_few_items,1,335.0,0.0,0.08333333333333333,123.53757225433526,2.711725622309564,126,865,2,"extremely_slow, basket_too_small",50,-0.07676542566910594,69.43,61.66,high,REVIEW,1
TX_003763,STORE_04,mall,CHK_020,9,3,0,10,8,65,1,normal,0,8.125,0.125,0.8,104.49385474860335,0.6220461495690853,122,895,1,none,0,0.09467264980811357,15.53,9.32,low,OK,0
TX_003764,STORE_05,retail_park,CHK_058,14,1,0,12,14,82,0,normal,0,5.857142857142857,0.0,1.1666666666666667,123.53757225433526,0.6637656747145798,106,865,2,none,0,0.11456020256977073,9.27,5.56,low,OK,0
TX_003765,STORE_04,mall,CHK_053,9,3,0,10,11,109,0,normal,0,9.909090909090908,0.0,1.1,104.49385474860335,1.043123543123543,125,895,1,none,0,0.12287610281908834,6.66,4.0,low,OK,0
TX_003766,STORE_03,mall,CHK_052,10,0,0,9,10,108,1,normal,0,10.8,0.1,1.1111111111111112,98.02662037037037,1.1017415431843676,113,864,1,none,0,0.10638473688637945,11.85,7.11,low,OK,0
TX_003767,STORE_07,hyper,CHK_055,16,0,0,15,18,152,0,normal,0,8.444444444444445,0.0,1.2,149.55452436194895,1.0163517329113532,98,862,3,none,0,0.08422629275214105,18.81,11.29,low,OK,0
TX_003768,STORE_02,city,CHK_041,16,5,1,7,8,71,0,normal,0,8.875,0.0,1.1428571428571428,79.71461716937355,0.890677300113514,122,862,0,none,0,0.08685404953455644,17.99,10.79,low,OK,0
TX_003769,STORE_01,city,CHK_035,8,0,0,6,3,41,1,normal,0,13.666666666666666,0.3333333333333333,0.5,69.33370535714286,0.5913429808605508,107,896,0,high_cancel_ratio,15,0.013561075859001126,41.03,30.62,low,OK,0
TX_003770,STORE_06,retail_park,CHK_011,13,5,1,13,12,103,0,normal,0,8.583333333333334,0.0,0.9230769230769231,131.8413407821229,0.7812420549500839,108,895,2,none,0,0.09485726061156735,15.47,9.28,low,OK,0
TX_003771,STORE_04,mall,CHK_027,11,5,1,10,14,176,0,normal,0,12.571428571428571,0.0,1.4,104.49385474860335,1.6843095742178311,114,895,1,none,0,0.06450748052069155,25.01,15.01,low,OK,0
TX_003772,STORE_06,retail_park,CHK_001,15,0,0,13,15,167,0,normal,0,11.133333333333333,0.0,1.1538461538461537,131.8413407821229,1.2666740114239226,123,895,2,none,0,0.10373462041893694,12.68,7.61,low,OK,0
TX_003773,STORE_08,hyper,CHK_031,19,1,0,16,17,182,0,normal,0,10.705882352941176,0.0,1.0625,153.91869918699186,1.1824424255229242,118,861,3,none,0,0.10243635993751621,13.09,7.85,low,OK,0
